paipaiworld_config,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
1069,101,304909,"32.1719284057617,0,48",5,2,"0,90,0","32.67193,60.00311,46_32.67193,60.00311,50_31.67193,60.00311,50_31.67193,60.00311,46",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv2_co01.prefab,,,32,0,,0,0,0,10309,0,0,,,,0,,0
1070,101,304910,"38,0,52",5,3,"0,270,0","37.5,60.00311,54_37.5,60.00311,50_38.5,60.00311,50_38.5,60.00311,54",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv3_co01.prefab,,,32,0,,0,0,0,10310,0,0,,,,0,,0
1071,101,304911,"28,0,42",5,3,"0,90,0","28.5,60.00311,40_28.5,60.00311,44_27.5,60.00311,44_27.5,60.00311,40",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv3_co01.prefab,,,32,0,,0,0,0,20201,0,0,,,,0,,0
1072,101,304912,"52,0,46",6,0,"0,180,0","53,60.00311,47_51,60.00311,47_51,60.00311,45_53,60.00311,45",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Jiguan_01.prefab,,"304913,304914",32,0,,0,0,0,0,0,0,,,,0,,0
1073,101,304913,"49,0,37",7,0,"0,90,0","50,60.00311,35.5_50,60.00311,38.5_48,60.00311,38.5_48,60.00311,35.5",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Fuqiao_01.prefab,304912,,32,0,,0,0,0,0,0,0,,,,0,,0
1074,101,304914,"51,0,37",7,0,"0,90,0","52,60.00311,35.5_52,60.00311,38.5_50,60.00311,38.5_50,60.00311,35.5",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Fuqiao_01.prefab,304912,,32,0,,0,0,0,0,0,0,,,,0,,0
1075,101,304915,"40,0,48",48,0,"0,90,0","42.8,60.00311,47_42.8,60.00311,49_38.8,60.00311,49_38.8,60.00311,47",0,"1,1,1",Prefab/PuzzleMap/Prop/P_DaPao_1.prefab,304917,304916,32,0,,0,0,0,0,0,0,,,,0,,0
1076,101,304916,"46,0,48",49,0,"0,0,0","48,60.00311,49_44,60.00311,49_44,60.00311,47_48,60.00311,47",1,"1,1,1",Prefab/PuzzleMap/Prop/P_ShiKuai_A.prefab,304915,,32,0,,0,0,0,0,0,0,,,,0,,0
1077,101,304917,"29,0,48",50,0,"0,0,0","28.75,60.00311,48.75_27.25,60.00311,48.75_27.25,60.00311,47.25_28.75,60.00311,47.25",0,"1,1,1",Prefab/PuzzleMap/Prop/P_PaoDan_1.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1078,101,304918,"34,0,36",10,0,"0,0,0","36,60.00311,36.6_32,60.00311,36.6_32,60.00311,35.4_36,60.00311,35.4",1,"1,1,1",Prefab/PuzzleMap/Prop/P_ZhaYao_1.prefab,304919,,32,0,,0,0,0,0,0,0,,,,0,,0
1079,101,304919,"40,0,52",11,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_HuDun_1.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1080,101,304920,"51,0,55",71,0,"0,0,0","50.85738,60.00311,55.5_49.85738,60.00311,55.5_49.85738,60.00311,54.5_50.85738,60.00311,54.5",0,"1,1,1",Prefab/RoleShow/SkinShow/Weapon/humanRot/jm_dao_01.prefab,,,32,0,,0,0,0,0,0,0,,,300008,0,,0
1081,101,304921,"55,0,37",66,0,"0,0,0","55.5,60.00311,37.5_54.5,60.00311,37.5_54.5,60.00311,36.5_55.5,60.00311,36.5",0,"1,1,1",Prefab/humanRot/Prop1.prefab,,,32,0,,0,0,0,0,0,0,,,300005,0,,0
1082,101,304922,"34,0,34",72,0,"0,0,0","34.5,60.00311,33.5_33.5,60.00311,33.5_33.5,60.00311,32.5_34.5,60.00311,32.5",0,"1,1,1",Prefab/humanRot/LockGreen.prefab,,,32,0,,0,0,0,0,0,0,,,300006,0,,0
1083,101,304923,"52,0,24",16,8,"0,180,0","50,60.00311,23.5_54,60.00311,23.5_54,60.00311,24.5_50,60.00311,24.5",1,"1,1,1",Prefab/PuzzleMap/Prop/P_ZhaMen_01.prefab,"304924,304926",,32,0,,0,0,0,0,0,0,,,,0,,0
1084,101,304924,"57,0,23",52,2,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_Box_DiKuai_Fire.prefab,304925,304923,32,0,,0,0,0,0,0,0,,,,0,,0
1085,101,304925,"55,0,17",51,2,"0,0,0","56,60.00311,18_54,60.00311,18_54,60.00311,16_56,60.00311,16",1,"1,1,1",Prefab/PuzzleMap/Prop/P_PushBox_3.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1086,101,304926,"59,0,17",52,4,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_Box_DiKuai_Ice.prefab,304927,304923,32,0,,0,0,0,0,0,0,,,,0,,0
1087,101,304927,"55,0,21",51,4,"0,0,0","56,60.00311,22_54,60.00311,22_54,60.00311,20_56,60.00311,20",1,"1,1,1",Prefab/PuzzleMap/Prop/P_PushBox_2.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1088,101,304928,"51,0,15",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1089,101,304929,"53,0,15",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1090,101,304930,"55,0,15",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1091,101,304931,"57,0,15",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1092,101,304932,"59,0,15",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1093,101,304933,"51,0,17",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1094,101,304934,"59,0,19",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1095,101,304935,"59,0,21",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1096,101,304936,"59,0,23",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1097,101,304937,"53,0,23",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1098,101,304938,"55,0,23",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1099,101,304939,"51,0,23",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1100,101,304940,"51,0,21",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1101,101,304941,"51,0,19",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1102,101,304942,"55,0,19",15,0,"0,0,0","56,60.00311,20_54,60.00311,20_54,60.00311,18_56,60.00311,18",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Zhangai_03.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1103,101,304944,"32,0,17",27,0,"0,0,0","33,56.00296,18_31,56.00296,18_31,56.00296,16_33,56.00296,16",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Rope_2.prefab,304945,,32,0,,0,0,0,0,0,0,,,,0,,0
1104,101,304945,"18,0,22",26,0,"0,0,0","19,60.00311,25_17,60.00311,25_17,60.00311,23_19,60.00311,23",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Rope_1.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1105,101,304946,"20,0,26",55,0,"0,90,0","21,60.00311,24_21,60.00311,28_19,60.00311,28_19,60.00311,24",1,"1,1,1",Prefab/PuzzleMap/Prop/P_StoneWall_1.prefab,304947,0,32,0,,0,0,0,0,0,0,,,,0,,0
1106,101,304947,"16,0,18",53,0,"0,0,0","16.5,60.00311,20.5_15.5,60.00311,20.5_15.5,60.00311,19.5_16.5,60.00311,19.5",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Gaotou_1.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1107,101,304948,"52,0,26",72,0,"0,0,0","52.5,60.00311,28.5_51.5,60.00311,28.5_51.5,60.00311,27.5_52.5,60.00311,27.5",0,"1,1,1",Prefab/humanRot/LockGreen.prefab,,,32,0,,0,0,0,0,0,0,,,300002,0,,0
1108,101,304949,"26,0,38",72,5,"0,0,0","26.5,60.00311,38.5_25.5,60.00311,38.5_25.5,60.00311,37.5_26.5,60.00311,37.5",0,"1,1,1",Prefab/humanRot/LockGreen.prefab,,,32,0,,0,0,0,0,0,0,,,300007,0,,0
1109,101,304950,"23,0,39",33,0,"0,90,0","24,60.00311,35.5_24,60.00311,42.5_22,60.00311,42.5_22,60.00311,35.5",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Shizhu_1.prefab,,305055,32,0,,0,0,0,0,0,0,,,,0,,0
1110,101,305055,"18,0,39",34,0,"0,90,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,304950,,32,0,,0,0,0,0,0,0,,,,0,,0
1111,101,304951,"19,0,41",33,0,"0,0,0","22.5,60.00311,42_15.5,60.00311,42_15.5,60.00311,40_22.5,60.00311,40",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Shizhu_1.prefab,,305054,32,0,,0,0,0,0,0,0,,,,0,,0
1112,101,305054,"19.5,0,45.5",34,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,304951,,32,0,,0,0,0,0,0,0,,,,0,,0
1113,101,304952,"13,0,45",33,0,"0,0,0","16.5,60.00311,46_9.5,60.00311,46_9.5,60.00311,44_16.5,60.00311,44",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Shizhu_1.prefab,,305052,32,0,,0,0,0,0,0,0,,,,0,,0
1114,101,305052,"13,0,40.5",34,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,304952,,32,0,,0,0,0,0,0,0,,,,0,,0
1115,101,304953,"18,0,45",33,0,"0,90,0","19,60.00311,41.5_19,60.00311,48.5_17,60.00311,48.5_17,60.00311,41.5",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Shizhu_1.prefab,,305053,32,0,,0,0,0,0,0,0,,,,0,,0
1116,101,305053,"12.5,0,45",34,0,"0,90,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,304953,,32,0,,0,0,0,0,0,0,,,,0,,0
1117,101,304954,"21,0,47",15,0,"0,0,0","22,60.00311,48_20,60.00311,48_20,60.00311,46_22,60.00311,46",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Zhangai_03.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1118,101,304955,"11,0,47",15,0,"0,0,0","12,60.00311,48_10,60.00311,48_10,60.00311,46_12,60.00311,46",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Zhangai_03.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1119,101,304956,"16,0,39",15,0,"0,0,0","17,60.00311,40_15,60.00311,40_15,60.00311,38_17,60.00311,38",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Zhangai_03.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1120,101,304957,"25,0,70",41,0,"0,0,0","27,58.00303,72_23,58.00303,72_23,58.00303,68_27,58.00303,68",1,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,304958,,32,0,,0,0,0,0,0,0,,,,0,,0
1121,101,304958,"31,0,71",42,0,"0,0,0","32.1,60.00311,72.1_29.9,60.00311,72.1_29.9,60.00311,69.9_32.1,60.00311,69.9",1,"1,1,1",Prefab/PuzzleMap/Prop/P_HugeRock_2_Keng.prefab,,304957,32,0,,0,0,0,0,0,0,,,,0,,0
1122,101,304959,"38,0,60",5,1,"0,0,0","40,60.00311,60.5_36,60.00311,60.5_36,60.00311,59.5_40,60.00311,59.5",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv1_co01.prefab,,,32,0,,0,0,0,20302,0,0,,,,0,,0
1123,101,304960,"23,0,64",5,1,"0,90,0","23.5,58.00303,62_23.5,58.00303,66_22.5,58.00303,66_22.5,58.00303,62",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv1_co01.prefab,,,32,0,,0,0,0,20301,0,0,,,,0,,0
1124,101,304961,"46,0,76",5,2,"0,180,0","44,60.00311,75.5_48,60.00311,75.5_48,60.00311,76.5_44,60.00311,76.5",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv2_co01.prefab,,,32,0,,0,0,0,20303,0,0,,,,0,,0
1125,101,304962,"52,0,76",5,2,"0,180,0","50,60.00311,75.5_54,60.00311,75.5_54,60.00311,76.5_50,60.00311,76.5",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv2_co01.prefab,,,32,0,,0,0,0,20304,0,0,,,,0,,0
1126,101,304963,"60,0,66",5,2,"0,270,0","59.5,60.00311,68_59.5,60.00311,64_60.5,60.00311,64_60.5,60.00311,68",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv2_co01.prefab,,,32,0,,0,0,0,20305,0,0,,,,0,,0
1127,101,304964,"60,0,80",5,1,"0,270,0","59.5,60.00311,82_59.5,60.00311,78_60.5,60.00311,78_60.5,60.00311,82",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv1_co01.prefab,,,32,0,,0,0,0,20307,0,0,,,,0,,0
1128,101,304965,"52,0,88",5,2,"0,90,0","52.5,60.00311,86_52.5,60.00311,90_51.5,60.00311,90_51.5,60.00311,86",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv2_co01.prefab,,,32,0,,0,0,0,20306,0,0,,,,0,,0
1129,101,304966,"27,0,74",66,0,"0,0,0","27.5,58.00303,74.5_26.5,58.00303,74.5_26.5,58.00303,73.5_27.5,58.00303,73.5",0,"1,1,1",Prefab/humanRot/Prop1.prefab,,,32,0,,0,0,0,0,0,0,,,300011,0,,0
1130,101,304967,"69,0,86",71,0,"0,0,0","69.5,64.00298,86.5_68.5,64.00298,86.5_68.5,64.00298,85.5_69.5,64.00298,85.5",0,"1,1,1",Prefab/RoleShow/SkinShow/Weapon/humanRot/jm_dao_01.prefab,,,32,0,,0,0,0,0,0,0,,,300012,0,,0
1131,101,304968,"64,0,80",72,0,"0,0,0","64.5,60.00311,80.5_63.5,60.00311,80.5_63.5,60.00311,79.5_64.5,60.00311,79.5",0,"1,1,1",Prefab/humanRot/LockGreen.prefab,,,32,0,,0,0,0,0,0,0,,,300013,0,,0
1132,101,304969,"38,0,57",72,5,"0,0,0","38.5,60.00311,57.5_37.5,60.00311,57.5_37.5,60.00311,56.5_38.5,60.00311,56.5",0,"1,1,1",Prefab/humanRot/LockGreen.prefab,,,32,0,,0,0,0,0,0,0,,,300009,0,,0
1133,101,304971,"50,0,66",16,10,"0,90,0","50.5,60.00311,64_50.5,60.00311,68_49.5,60.00311,68_49.5,60.00311,64",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Door_01.prefab,0,,32,0,,0,0,0,0,0,0,,,1200,0,,0
1134,101,304972,"48,0,78",45,0,"0,270,0","46.75,60.00311,79_46.75,60.00311,77_49.75,60.00311,77_49.75,60.00311,79",0,"1,1,1",Prefab/PuzzleMap/Prop/P_JGfasheqi.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1135,101,304973,"34,0,74",47,0,"0,90,0","35.75,60.00311,73_35.75,60.00311,75_32.75,60.00311,75_32.75,60.00311,73",0,"1,1,1",Prefab/PuzzleMap/Prop/P_JGJieshouqi.prefab,,304975,32,0,,0,0,0,0,0,0,,,,0,,0
1136,101,304974,"42,0,74",46,0,"0,0,0","43,60.00311,75_41,60.00311,75_41,60.00311,73_43,60.00311,73",0,"1,1,1",Prefab/PuzzleMap/Prop/P_JGjingzi.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1137,101,304975,"34,0,70",16,7,"0,90,0","34.5,60.00311,68_34.5,60.00311,72_33.5,60.00311,72_33.5,60.00311,68",1,"1,1,1",Prefab/PuzzleMap/Prop/P_ZhaMen_01.prefab,304973,,32,0,,0,0,0,0,0,0,,,,0,,0
1138,101,304976,"42,0,78",46,0,"0,90,0","43,60.00311,77_43,60.00311,79_41,60.00311,79_41,60.00311,77",0,"1,1,1",Prefab/PuzzleMap/Prop/P_JGjingzi.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1139,101,304977,"61,0,75",29,0,"0,0,0","61.75,62.00318,76.25_60.25,62.00318,76.25_60.25,62.00318,73.75_61.75,62.00318,73.75",1,"1,1,1",Prefab/PuzzleMap/Prop/P_ShuZhuang_1.prefab,,304978,32,0,,0,0,0,0,0,0,,,,0,,0
1140,101,304978,"57,0,75",28,0,"0,0,0","59,60.00311,78_55,60.00311,78_55,60.00311,72_59,60.00311,72",1,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,304977,,32,0,,0,0,0,0,0,0,,,,0,,0
1141,101,304979,"38,0,84",30,0,"0,180,0","36,60.00311,83.5_40,60.00311,83.5_40,60.00311,84.5_36,60.00311,84.5",1,"1,1,1",Prefab/PuzzleMap/Prop/P_HuoMen.prefab,"304981,304983",,32,0,,0,0,0,0,0,0,,,,0,,0
1142,101,304980,"38,0,87",31,5,"0,270,0","37,60.00311,88.1_37,60.00311,85.9_39,60.00311,85.9_39,60.00311,88.1",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Pipe_f.prefab,,,32,7,,0,0,0,0,0,0,,,,0,,0
1143,101,304981,"38,0,90",57,1,"0,90,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_Pipe_a_Empty.prefab,304982,304979,32,6,,0,0,0,0,0,0,,,,0,,0
1144,101,304982,"43,0,90",32,1,"0,90,0","44,60.00311,87.8_44,60.00311,92.2_42,60.00311,92.2_42,60.00311,87.8",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Pipe_a.prefab,,,32,6,,0,0,0,0,0,0,,,,0,,0
1145,101,304983,"45,0,93",57,1,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_Pipe_a_Empty.prefab,304984,304979,32,3,,0,0,0,0,0,0,,,,0,,0
1146,101,304984,"45,0,87",32,1,"0,0,0","47.2,60.00311,88_42.8,60.00311,88_42.8,60.00311,86_47.2,60.00311,86",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Pipe_a.prefab,,,32,3,,0,0,0,0,0,0,,,,0,,0
1147,101,304985,"41,0,93",31,1,"0,0,0","43.2,60.00311,94_38.8,60.00311,94_38.8,60.00311,92_43.2,60.00311,92",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Pipe_b.prefab,,,32,4,,0,0,0,0,0,1,,,,0,,0
1148,101,304986,"48,0,93",31,2,"0,0,0","49.1,60.00311,94_46.9,60.00311,94_46.9,60.00311,92_49.1,60.00311,92",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Pipe_c.prefab,,,32,2,,0,0,0,0,0,1,,,,0,,0
1149,101,304987,"38,0,93",31,3,"0,180,0","36.9,60.00311,92_39.1,60.00311,92_39.1,60.00311,94_36.9,60.00311,94",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Pipe_d.prefab,,,32,5,,0,0,0,0,0,2,,,,0,,0
1150,101,304988,"50,0,93",31,4,"0,180,0","48.9,60.00311,92_51.1,60.00311,92_51.1,60.00311,94_48.9,60.00311,94",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Pipe_e.prefab,,,32,1,,0,0,0,0,0,0,,,,0,,0
1151,101,304989,"43,0,85",15,0,"0,0,0","44,60.00311,86_42,60.00311,86_42,60.00311,84_44,60.00311,84",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Zhangai_03.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1152,101,304990,"62,0,85",21,0,"0,90,0","63.1,60.00311,83.9_63.1,60.00311,86.1_60.9,60.00311,86.1_60.9,60.00311,83.9",0,"1,1,1",Prefab/PuzzleMap/Prop/P_HugeRock_1_YJ.prefab,,"305022,304992,304993,304994,304995,304996,304997,304998,304999,305000,305001,305002,305003,305004,305005,305006,305007,305008,305009,305010",32,0,,0,0,0,0,0,0,,,,0,,0
1153,101,304991,"49,0,91",15,0,"0,0,0","50,60.00311,92_48,60.00311,92_48,60.00311,90_50,60.00311,90",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Zhangai_03.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1154,101,304992,"63,0,87",65,1,"0,0,0","64,60.00311,88.25_62,60.00311,88.25_62,60.00311,86.75_64,60.00311,86.75",1,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1155,101,304993,"61,0,87",65,1,"0,0,0","62,60.00311,88.25_60,60.00311,88.25_60,60.00311,86.75_62,60.00311,86.75",1,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1156,101,304994,"59,0,87",65,1,"0,0,0","60,60.00311,88.25_58,60.00311,88.25_58,60.00311,86.75_60,60.00311,86.75",1,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1157,101,304995,"57,0,87",65,1,"0,0,0","58,60.00311,88.25_56,60.00311,88.25_56,60.00311,86.75_58,60.00311,86.75",1,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1158,101,304996,"55,0,87",65,2,"0,0,0","56.25,60.00311,88_54.75,60.00311,88_54.75,60.00311,86_56.25,60.00311,86",1,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1159,101,304997,"55,0,85",65,2,"0,0,0","56.25,60.00311,86_54.75,60.00311,86_54.75,60.00311,84_56.25,60.00311,84",1,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1160,101,304998,"55,0,83",65,1,"0,0,0","56,60.00311,84.25_54,60.00311,84.25_54,60.00311,82.75_56,60.00311,82.75",1,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1161,101,304999,"53,0,83",65,1,"0,0,0","54,60.00311,84.25_52,60.00311,84.25_52,60.00311,82.75_54,60.00311,82.75",1,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1162,101,305000,"51,0,83",65,1,"0,0,0","52,60.00311,84.25_50,60.00311,84.25_50,60.00311,82.75_52,60.00311,82.75",1,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1163,101,305001,"49,0,83",65,2,"0,0,0","50.25,60.00311,84_48.75,60.00311,84_48.75,60.00311,82_50.25,60.00311,82",1,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1164,101,305002,"49,0,81",65,2,"0,0,0","50.25,60.00311,82_48.75,60.00311,82_48.75,60.00311,80_50.25,60.00311,80",1,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1165,101,305003,"49,0,80",65,1,"0,0,0","50,60.00311,81.25_48,60.00311,81.25_48,60.00311,79.75_50,60.00311,79.75",1,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1166,101,305004,"47,0,80",65,1,"0,0,0","48,60.00311,81.25_46,60.00311,81.25_46,60.00311,79.75_48,60.00311,79.75",1,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1167,101,305005,"45,0,80",65,1,"0,0,0","46,60.00311,81.25_44,60.00311,81.25_44,60.00311,79.75_46,60.00311,79.75",1,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1168,101,305006,"43,0,80",65,1,"0,0,0","44,60.00311,81.25_42,60.00311,81.25_42,60.00311,79.75_44,60.00311,79.75",1,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1169,101,305007,"41,0,80",65,1,"0,0,0","42,60.00311,81.25_40,60.00311,81.25_40,60.00311,79.75_42,60.00311,79.75",1,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1170,101,305008,"39,0,80",65,1,"0,0,0","40,60.00311,81.25_38,60.00311,81.25_38,60.00311,79.75_40,60.00311,79.75",1,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1171,101,305009,"37,0,80",65,1,"0,0,0","38,60.00311,81.25_36,60.00311,81.25_36,60.00311,79.75_38,60.00311,79.75",1,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1172,101,305010,"35,0,80",65,1,"0,0,0","36,60.00311,81.25_34,60.00311,81.25_34,60.00311,79.75_36,60.00311,79.75",1,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1173,101,305012,"63,0,90",17,0,"0,90,0","63.75,60.00311,88_63.75,60.00311,92_62.25,60.00311,92_62.25,60.00311,88",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Tengti_01.prefab,305013,,32,0,,0,0,0,0,0,0,,,,0,,0
1174,101,305013,"54,0,93",18,0,"0,90,0","54.75,64.00298,93.75_53.25,64.00298,93.75_53.25,64.00298,92.25_54.75,64.00298,92.25",0,"1,1,1",Prefab/PuzzleMap/Prop/P_ShuiHu.prefab,,,32,0,,0,0,0,0,0,0,,,,0,,0
1175,101,305016,"54,0,89",9,2,"0,0,0","55.5,60.00311,89.5_52.5,60.00311,89.5_52.5,60.00311,88.5_55.5,60.00311,88.5",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Tizi_2.prefab,305017,,32,0,,0,0,0,0,0,0,,,,0,,0
